21,21,13,13,13,13,21,13,13,21,21,21,13,21,13,21,21,13,13,21,21,21,21,21,13,13,21,13,13,13,21,13,13,21,13,21,13,13,13,21
13,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,21
21,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,21
21,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,21
21,18,18,18,18,18,18,18,18,18,18,18,18,18,11,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,21
21,18,18,18,18,18,51,52,18,18,18,18,18,18,18,18,18,18,18,18,51,52,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,21
21,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,10,18,18,18,18,18,21
13,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,13
21,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,11,18,18,18,18,18,18,18,18,18,21
21,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,13
13,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,21
13,18,47,61,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,21
21,18,13,13,13,61,18,19,16,16,19,18,18,18,62,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,13
13,18,18,18,18,21,13,21,13,21,13,21,13,21,13,61,18,16,16,18,18,18,18,18,18,62,18,18,18,18,18,18,18,18,63,18,18,18,18,13
21,18,18,18,18,44,18,18,18,18,18,18,18,18,18,21,13,21,13,13,13,13,21,21,21,21,61,18,18,18,18,18,18,18,18,18,18,18,18,13
13,18,18,18,18,44,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,44,18,18,18,18,21,21,21,13,21,13,13,13,13,61,18,18,18,21
21,18,18,18,18,44,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,44,18,18,18,18,18,18,18,18,18,18,18,44,18,21,13,18,18,13
21,18,18,18,18,44,18,51,52,18,18,18,18,18,18,18,18,18,18,18,18,44,18,18,18,18,18,18,18,18,18,18,18,44,18,18,18,18,18,13
21,18,18,18,18,44,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,44,18,18,18,18,18,18,18,18,18,18,18,44,18,18,18,18,18,21
21,18,18,18,18,44,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,44,18,18,18,18,18,18,18,18,18,18,18,44,18,18,18,18,18,21
21,18,18,18,18,44,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,44,18,18,18,18,18,18,16,16,18,18,16,44,18,61,18,18,18,21
13,18,18,18,18,44,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,44,62,18,61,45,21,13,21,13,13,21,13,13,21,13,21,21,21,21
13,18,18,18,18,44,18,18,18,18,18,18,18,18,18,18,18,18,18,61,21,21,21,21,21,13,18,18,18,18,18,44,18,18,18,18,18,18,18,13
13,18,63,18,18,44,18,18,18,18,18,18,18,18,18,18,18,61,45,21,18,18,18,18,18,18,18,18,18,18,18,44,18,18,18,18,18,18,18,13
21,18,18,18,18,44,18,18,18,18,61,17,17,62,45,21,21,21,21,21,18,18,18,18,18,18,18,18,18,18,18,44,18,18,18,18,18,18,18,13
13,18,18,18,18,44,17,18,45,13,21,13,21,21,13,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,44,18,18,18,18,18,18,18,21
13,18,18,18,13,21,21,21,21,18,44,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,44,10,18,18,18,18,18,18,21
13,18,18,18,18,18,18,18,18,18,44,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,51,52,18,44,18,18,18,18,18,18,18,13
13,18,18,18,18,18,18,18,18,18,44,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,44,18,18,18,18,18,18,18,13
21,18,18,18,18,18,18,18,18,18,44,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,44,18,18,18,18,18,18,18,21
13,18,18,61,18,16,19,18,19,17,44,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,44,18,18,18,18,18,18,18,13
13,21,21,13,13,21,21,13,21,13,13,21,45,61,18,19,17,17,18,17,16,18,18,18,18,18,18,18,18,18,18,44,18,18,18,18,18,18,18,21
13,18,18,18,18,44,18,18,18,18,18,18,13,13,13,21,21,13,13,13,13,21,13,21,45,61,19,18,18,19,17,44,18,18,18,18,18,18,18,21
21,18,18,18,18,44,18,18,18,18,18,18,18,18,18,18,18,18,44,18,18,18,18,18,13,21,21,21,13,13,13,21,13,61,18,18,18,18,18,13
21,18,18,18,18,44,18,18,18,18,18,18,18,18,18,18,18,18,44,18,18,18,18,18,18,18,18,18,18,18,18,18,13,13,13,13,13,18,18,21
21,18,18,18,18,44,18,18,18,18,18,18,18,18,18,18,18,18,44,18,18,18,18,18,18,18,18,18,18,18,18,18,44,18,18,18,18,18,18,13
21,18,18,18,18,44,18,18,18,18,18,18,18,18,18,18,18,18,44,18,18,18,18,18,18,18,18,18,18,18,18,18,44,18,18,18,18,18,18,13
21,18,18,18,18,44,18,18,18,18,18,18,18,18,18,18,18,18,44,18,18,18,18,18,18,18,18,18,18,18,18,18,44,18,18,18,18,18,18,13
13,18,18,60,18,44,18,16,16,17,19,19,17,16,18,19,16,19,44,16,18,18,18,18,18,18,18,18,18,18,18,18,44,18,18,18,18,18,18,21
21,13,13,13,21,21,13,13,21,21,21,21,13,21,13,13,13,21,13,21,21,13,13,13,13,21,13,13,21,13,21,21,21,13,13,21,13,21,13,13
